STD_YM|GU_CD|DONG_CD|MCT_CAT_CD|DAY_CD|USE_CNT|USE_AMT
201602|68|104|35|02|3175|405465600
201602|68|104|35|03|2924|539712413
201602|68|104|35|04|3143|541169668
201602|68|104|35|05|3436|683723635
201602|68|104|35|06|3869|730521601
201602|68|104|35|07|6009|1415128339
201602|68|104|36|01|390|75405734
201602|68|104|36|02|1020|646377835
201602|68|104|36|03|677|153571737
201602|68|104|36|04|765|114570091
201602|68|104|36|05|1056|302423378
201602|68|104|36|06|1057|480056519
201602|68|104|36|07|983|115695000
201602|68|105|01|01|3852|525257990
201602|68|105|01|02|3380|469329737
201602|68|105|01|03|3065|413548365
201602|68|105|01|04|3818|616461608
201602|68|105|01|05|3826|662434125
201602|68|105|01|06|3638|578621063
201602|68|105|01|07|4576|1427899895
201602|68|105|02|01|2182|214330584
201602|68|105|02|02|1401|178706154
201602|68|105|02|03|1165|127652681
201602|68|105|02|04|1100|142759866
201602|68|105|02|05|718|85196235
201602|68|105|02|06|1067|536808540
201602|68|105|02|07|1721|191147320
201602|68|105|03|01|66|3437615
201602|68|105|03|02|84|5835787
201602|68|105|03|03|97|4346249
201602|68|105|03|04|78|7650663
201602|68|105|03|05|96|6455940
201602|68|105|03|06|94|5814809
201602|68|105|03|07|68|4513983
201602|68|105|04|01|21537|762734445
201602|68|105|04|02|13313|819086398
201602|68|105|04|03|14083|627834810
201602|68|105|04|04|14542|639203381
201602|68|105|04|05|11097|565012333
201602|68|105|04|06|11770|630539515
201602|68|105|04|07|22964|875588100
201602|68|105|05|01|98|3484714
201602|68|105|05|02|324|29352112
201602|68|105|05|03|338|36516282
201602|68|105|05|04|369|24148585
201602|68|105|05|05|525|54292914
201602|68|105|05|06|560|52088132
201602|68|105|05|07|365|18024415
201602|68|105|06|01|647|33502702
201602|68|105|06|02|644|52271705
201602|68|105|06|03|660|55905426
201602|68|105|06|04|609|44555165
201602|68|105|06|05|621|44779443
201602|68|105|06|06|716|43949608
201602|68|105|06|07|737|61819183
201602|68|105|07|01|2072|67420022
201602|68|105|07|02|1775|173606788
201602|68|105|07|03|1681|254808520
201602|68|105|07|04|1691|282042442
201602|68|105|07|05|1520|154055441
201602|68|105|07|06|1869|332638193
201602|68|105|07|07|2798|375981521
201602|68|105|08|01|2116|116123367
201602|68|105|08|02|3641|297878827
201602|68|105|08|03|2995|173135585
201602|68|105|08|04|3547|199487130
201602|68|105|08|05|3528|197874975
201602|68|105|08|06|3828|266320184
201602|68|105|08|07|2728|172754859
201602|68|105|10|01|40617|2487590045
201602|68|105|10|02|38720|2745098401
201602|68|105|10|03|40051|2577479660
201602|68|105|10|04|42135|3005790463
201602|68|105|10|05|44055|3033457881
201602|68|105|10|06|52529|3193874493
201602|68|105|10|07|56328|3497391479
201602|68|105|11|01|6389|105401135
201602|68|105|11|02|11527|194793789
201602|68|105|11|03|9368|131298549
201602|68|105|11|04|9483|146144924
201602|68|105|11|05|11506|208866223
201602|68|105|11|06|11659|215176470
201602|68|105|11|07|7627|124650195
201602|68|105|12|01|411|114241335
201602|68|105|12|02|1610|1347805396
201602|68|105|12|03|661|333689390
201602|68|105|12|04|805|426585919
201602|68|105|12|05|849|486152965
201602|68|105|12|06|720|373487000
201602|68|105|12|07|1070|406681418
201602|68|105|13|01|13858|248528086
201602|68|105|13|02|26998|470504651
201602|68|105|13|03|21469|343443500
201602|68|105|13|04|23049|372455342
201602|68|105|13|05|24540|466281920
201602|68|105|13|06|24688|420648252
201602|68|105|13|07|21487|426868254
201602|68|105|14|01|494|140991869
201602|68|105|14|02|401|74650493
201602|68|105|14|03|502|109376529
201602|68|105|14|04|397|70157864
201602|68|105|14|05|463|95397792
201602|68|105|14|06|444|78576881
201602|68|105|14|07|651|132610623
201602|68|105|15|01|36476|221457043
201602|68|105|15|02|83763|449636737
201602|68|105|15|03|67257|350337021
201602|68|105|15|04|70238|389454499
201602|68|105|15|05|81632|438644201
201602|68|105|15|06|80070|428394291
201602|68|105|15|07|45944|276477253
201602|68|105|16|01|29528|1980871539
201602|68|105|16|02|24796|1644960864
201602|68|105|16|03|24282|1608682432
201602|68|105|16|04|25437|1663630127
201602|68|105|16|05|24017|1770174986
201602|68|105|16|06|25792|1655793954
201602|68|105|16|07|34808|2446082459
201602|68|105|17|01|150|21088232
201602|68|105|17|02|228|21820915
201602|68|105|17|03|156|14383876
201602|68|105|17|04|130|14448212
201602|68|105|17|05|181|26307972
201602|68|105|17|06|282|37633750
201602|68|105|17|07|176|70613713
201602|68|105|18|01|336|73336394
201602|68|105|18|02|605|300295652
201602|68|105|18|03|525|403257551
201602|68|105|18|04|460|179291054
201602|68|105|18|05|613|428452664
201602|68|105|18|06|587|299506831
201602|68|105|18|07|524|50406534
201602|68|105|19|01|3600|263645667
201602|68|105|19|02|2684|172675002
201602|68|105|19|03|2335|168171935
201602|68|105|19|04|2460|193111577
201602|68|105|19|05|2628|208581195
201602|68|105|19|06|2895|187643752
201602|68|105|19|07|4301|296844043
201602|68|105|20|01|22783|512276756
201602|68|105|20|02|24054|603255221
201602|68|105|20|03|19627|461290784
201602|68|105|20|04|20455|495782833
201602|68|105|20|05|19006|464442724
201602|68|105|20|06|21438|496653021
201602|68|105|20|07|25063|564285618
201602|68|105|21|01|5560|110146781
201602|68|105|21|02|8916|386848740
201602|68|105|21|03|7523|242095011
201602|68|105|21|04|7616|286430684
201602|68|105|21|05|9142|630636811
201602|68|105|21|06|9138|396310218
201602|68|105|21|07|7217|166019507
201602|68|105|22|01|1563|176743302
201602|68|105|22|02|1519|439249566
201602|68|105|22|03|1561|278844157
201602|68|105|22|04|1774|304427427
201602|68|105|22|05|1250|283498688
201602|68|105|22|06|1362|309963512
201602|68|105|22|07|2227|316438389
201602|68|105|23|01|1682|127373539
201602|68|105|23|02|3221|188041600
201602|68|105|23|03|2609|137719430
201602|68|105|23|04|2634|609333763
201602|68|105|23|05|2967|128773424
201602|68|105|23|06|2875|218573022
201602|68|105|23|07|2397|231573043
201602|68|105|24|01|18330|173735425
201602|68|105|24|02|13599|415108672
201602|68|105|24|03|11202|204330145
201602|68|105|24|04|12498|286972657
201602|68|105|24|05|12684|284246756
201602|68|105|24|06|12846|307585755
201602|68|105|24|07|18528|220627843
201602|68|105|25|02|399|68239893
201602|68|105|25|03|285|43892642
201602|68|105|25|04|215|27479816
201602|68|105|25|05|333|43656267
201602|68|105|25|06|411|72803234
201602|68|105|25|07|343|54507289
201602|68|105|26|01|332|22238089
201602|68|105|26|02|12821|1554174525
201602|68|105|26|03|7678|1092782714
201602|68|105|26|04|8138|961293355
201602|68|105|26|05|11019|1433425255
201602|68|105|26|06|12073|1860331929
201602|68|105|26|07|6497|1247287663
201602|68|105|27|01|1795|176418839
201602|68|105|27|02|15629|404049536
201602|68|105|27|03|9613|337623844
201602|68|105|27|04|10631|461443276
201602|68|105|27|05|13199|396695968
201602|68|105|27|06|13952|291468295
201602|68|105|27|07|7300|515853517
201602|68|105|28|01|1392|76320476
201602|68|105|28|02|2197|123392791
201602|68|105|28|03|1862|97719204
201602|68|105|28|04|2350|132448853
201602|68|105|28|05|2612|148966171
201602|68|105|28|06|2785|173057261
201602|68|105|28|07|2926|182638450
201602|68|105|29|01|6813|215920957
201602|68|105|29|02|7767|357912568
201602|68|105|29|03|6237|206969762
201602|68|105|29|04|7647|351914746
201602|68|105|29|05|7615|276778112
201602|68|105|29|06|9752|306680326
201602|68|105|29|07|9831|296739910
201602|68|105|30|01|123813|2797328146
201602|68|105|30|02|231343|5533528890
201602|68|105|30|03|191540|4761298887
201602|68|105|30|04|201642|4942081273
201602|68|105|30|05|235422|6282770832
201602|68|105|30|06|235393|5948693052
201602|68|105|30|07|156981|4121544095
201602|68|105|31|01|317|156686808
201602|68|105|31|02|438|348873376
201602|68|105|31|03|784|599243364
201602|68|105|31|04|746|702554236
201602|68|105|31|05|842|944363529
201602|68|105|31|06|961|750639749
201602|68|105|31|07|732|503752298
201602|68|105|32|01|9011|89196487
201602|68|105|32|02|13223|127258093
201602|68|105|32|03|10844|98158049
201602|68|105|32|04|12274|115898832
201602|68|105|32|05|13149|133327093
201602|68|105|32|06|13430|141149344
201602|68|105|32|07|10861|102658873
201602|68|105|33|01|1402|88327564
201602|68|105|33|02|2198|149883415
201602|68|105|33|03|1581|138492478
201602|68|105|33|04|1687|151425594
201602|68|105|33|05|2007|144849579
201602|68|105|33|06|2264|142449470
201602|68|105|33|07|1995|165374313
201602|68|105|34|01|531|31065821
201602|68|105|34|02|250|75573100
201602|68|105|34|03|274|38717543
201602|68|105|34|04|245|32056956
201602|68|105|34|05|738|43716181
201602|68|105|34|06|656|43719580
201602|68|105|34|07|646|29394597
201602|68|105|35|01|3584|333851591
201602|68|105|35|02|5604|447409986
201602|68|105|35|03|4681|286210663
201602|68|105|35|04|5004|345278041
201602|68|105|35|05|5551|473879017
201602|68|105|35|06|6094|393296515
201602|68|105|35|07|5201|446504886
201602|68|105|36|01|451|54443909
201602|68|105|36|02|1154|899315169
201602|68|105|36|03|958|356090528
201602|68|105|36|04|1052|718304524
201602|68|105|36|05|1425|393865087
201602|68|105|36|06|1540|661382608
201602|68|105|36|07|900|75062896
201602|68|106|01|01|764|124895701
201602|68|106|01|02|668|98987968
201602|68|106|01|03|843|82415015
201602|68|106|01|04|775|79985511
201602|68|106|01|05|748|99296170
201602|68|106|01|06|949|108544106
201602|68|106|01|07|941|87323137
201602|68|106|02|04|5|1165123
201602|68|106|03|01|1359|106379032
201602|68|106|03|02|1097|98774561
201602|68|106|03|03|998|80343309
201602|68|106|03|04|1246|103545242
201602|68|106|03|05|1051|100022287
201602|68|106|03|06|989|94197574
201602|68|106|03|07|1573|131209246
201602|68|106|04|01|7102|235180619
201602|68|106|04|02|7640|729670146
201602|68|106|04|03|6684|490937199
201602|68|106|04|04|8002|544343679
201602|68|106|04|05|8911|549735190
201602|68|106|04|06|8334|649803357
201602|68|106|04|07|8219|471978287
201602|68|106|05|01|901|32267214
201602|68|106|05|02|1297|56760672
201602|68|106|05|03|1205|65277049
201602|68|106|05|04|1278|74837761
201602|68|106|05|05|1191|66490623
201602|68|106|05|06|1337|71804255
201602|68|106|05|07|1471|61671916
201602|68|106|06|01|1134|87184533
201602|68|106|06|02|1152|60600951
201602|68|106|06|03|1093|72268824
201602|68|106|06|04|1026|74275422
201602|68|106|06|05|1381|101722437
201602|68|106|06|06|1279|90302354
201602|68|106|06|07|1214|66019514
201602|68|106|07|01|112|43862832
201602|68|106|07|02|113|12834009
201602|68|106|07|03|101|21073667
201602|68|106|07|04|98|24473576
201602|68|106|07|05|83|42386701
201602|68|106|07|06|80|10502286
201602|68|106|07|07|191|68294404
201602|68|106|08|01|12164|427081787
201602|68|106|08|02|18992|677266253
201602|68|106|08|03|15384|548436961
201602|68|106|08|04|16137|1275317240
201602|68|106|08|05|17375|618907082
201602|68|106|08|06|17379|634422808
201602|68|106|08|07|15745|562686854
201602|68|106|09|01|1012|89282895
201602|68|106|09|02|3557|492345966
201602|68|106|09|03|1810|229579726
201602|68|106|09|04|1962|275296885
201602|68|106|09|05|2639|355675990
201602|68|106|09|06|3200|426128898
201602|68|106|09|07|1981|206975206
201602|68|106|10|01|16601|924919596
201602|68|106|10|02|14866|857015190
201602|68|106|10|03|16037|983163986
201602|68|106|10|04|16867|1038923949
201602|68|106|10|05|17594|1160997652
201602|68|106|10|06|19827|1239763447
201602|68|106|10|07|22762|1518548132
201602|68|106|11|01|5656|79180796
201602|68|106|11|02|10920|321121358
201602|68|106|11|03|8649|386324988
201602|68|106|11|04|8752|171331292
201602|68|106|11|05|10272|428426050
201602|68|106|11|06|10021|265610159
201602|68|106|11|07|7458|177297545
201602|68|106|12|01|3091|99493204
201602|68|106|12|02|3554|97891805
201602|68|106|12|03|2711|97995896
201602|68|106|12|04|2779|96328541
201602|68|106|12|05|3057|98888881
201602|68|106|12|06|3187|107472294
201602|68|106|12|07|3337|121230474
201602|68|106|13|01|25345|485060803
201602|68|106|13|02|38789|689205552
201602|68|106|13|03|30377|511547683
201602|68|106|13|04|33337|533654663
201602|68|106|13|05|35122|575200764
201602|68|106|13|06|36952|691192803
201602|68|106|13|07|35454|700650096
201602|68|106|15|01|60980|344778384
201602|68|106|15|02|102346|536197568
201602|68|106|15|03|81533|428025155
201602|68|106|15|04|87870|456217165
201602|68|106|15|05|98087|499108123
201602|68|106|15|06|95050|498363976
201602|68|106|15|07|71451|383124962
201602|68|106|16|01|2503|359013529
201602|68|106|16|02|4159|429607280
201602|68|106|16|03|3008|351392125
201602|68|106|16|04|3758|556539248
201602|68|106|16|05|5484|760251651
201602|68|106|16|06|5389|709462401
201602|68|106|16|07|5516|759921859
201602|68|106|17|02|30|7301966
201602|68|106|17|03|48|904535
201602|68|106|17|04|67|9387187
201602|68|106|17|05|35|11471255
201602|68|106|17|06|35|10427311
201602|68|106|17|07|21|2428195
201602|68|106|18|01|797|118466258
201602|68|106|18|02|1192|123581834
201602|68|106|18|03|971|113068608
201602|68|106|18|04|1240|128781098
201602|68|106|18|05|1091|128975309
201602|68|106|18|06|1168|142071318
201602|68|106|18|07|1366|163678695
201602|68|106|19|01|158|9069389
201602|68|106|19|02|358|21658233
201602|68|106|19|03|384|75102974
201602|68|106|19|04|405|30980963
201602|68|106|19|05|442|42426989
201602|68|106|19|06|441|65849327
201602|68|106|19|07|330|33751058
201602|68|106|20|01|1777|63816990
201602|68|106|20|02|5232|168457789
201602|68|106|20|03|3522|98853384
201602|68|106|20|04|3836|160409477
201602|68|106|20|05|4161|121576468
201602|68|106|20|06|3992|177064395
201602|68|106|20|07|3738|114183516
201602|68|106|21|01|2136|30942953
201602|68|106|21|02|6672|414764943
201602|68|106|21|03|4518|205780073
201602|68|106|21|04|5714|504880460
201602|68|106|21|05|6336|531408108
201602|68|106|21|06|6083|385458661
201602|68|106|21|07|3481|49051568
201602|68|106|22|01|11743|3558689335
201602|68|106|22|02|20945|6520383683
201602|68|106|22|03|13079|4103552038
201602|68|106|22|04|15180|4657520232
201602|68|106|22|05|16477|5024281759
201602|68|106|22|06|18397|5776070396
201602|68|106|22|07|20242|6370704186
201602|68|106|23|01|1330|339605985
201602|68|106|23|02|1114|303164303
201602|68|106|23|03|1028|280752506
201602|68|106|23|04|971|252268156
201602|68|106|23|05|1069|349151109
201602|68|106|23|06|1132|310912116
201602|68|106|23|07|1663|395489607
201602|68|106|24|01|698|8707121
201602|68|106|24|02|3453|350587509
201602|68|106|24|03|2390|137826296
201602|68|106|24|04|2932|208365036
201602|68|106|24|05|3002|191831591
201602|68|106|24|06|3401|318546337
201602|68|106|24|07|1883|141225182
201602|68|106|25|01|229|11724344
201602|68|106|25|02|1543|105189968
201602|68|106|25|03|1046|86708332
201602|68|106|25|04|1338|79593739
201602|68|106|25|05|1142|92638952
201602|68|106|25|06|1555|131668023
201602|68|106|25|07|1023|107466103
201602|68|106|26|01|671|126090465
201602|68|106|26|02|20544|1698764233
201602|68|106|26|03|12940|1165729142
201602|68|106|26|04|14378|1279212265
201602|68|106|26|05|16776|1390049360
201602|68|106|26|06|18105|1761275049
201602|68|106|26|07|13483|1454690238
201602|68|106|27|01|2864|76886847
201602|68|106|27|02|23049|661115237
201602|68|106|27|03|14847|376397301
201602|68|106|27|04|16809|564153440
201602|68|106|27|05|19285|495199324
201602|68|106|27|06|21229|641209637
201602|68|106|27|07|16519|595629424
201602|68|106|28|01|4101|221091207
201602|68|106|28|02|4754|247653211
201602|68|106|28|03|3741|218810330
201602|68|106|28|04|4869|268251446
201602|68|106|28|05|4678|274398425
201602|68|106|28|06|5551|353530097
201602|68|106|28|07|6953|434535030
201602|68|106|29|01|6863|149913927
201602|68|106|29|02|7754|343362347
201602|68|106|29|03|6453|350798979
201602|68|106|29|04|7429|294413516
201602|68|106|29|05|7812|318500285
201602|68|106|29|06|8962|324969151
201602|68|106|29|07|9139|298423936
201602|68|106|30|01|128902|2680766252
201602|68|106|30|02|237370|5062456021
201602|68|106|30|03|194414|4540486812
201602|68|106|30|04|210896|4690754455
201602|68|106|30|05|239324|5421708817
201602|68|106|30|06|243941|5586646536
201602|68|106|30|07|172917|3815205112
201602|68|106|31|01|16|8431473
201602|68|106|31|02|158|199257133
201602|68|106|31|03|216|203291884
201602|68|106|31|04|153|120679084
201602|68|106|31|05|166|147740774
201602|68|106|31|06|186|156018588
201602|68|106|31|07|93|67017528
201602|68|106|32|01|17637|190661769
201602|68|106|32|02|23955|253826849
201602|68|106|32|03|19722|209280308
201602|68|106|32|04|22041|227752568
201602|68|106|32|05|23976|251858860
201602|68|106|32|06|23696|249398644
201602|68|106|32|07|22908|251210641
201602|68|106|33|01|4772|153249055
201602|68|106|33|02|4558|226111921
201602|68|106|33|03|3631|242865607
201602|68|106|33|04|3473|159840644
201602|68|106|33|05|4481|218435138
201602|68|106|33|06|5402|306874075
201602|68|106|33|07|6189|252655563
201602|68|106|34|01|260|26570974
201602|68|106|34|02|288|74103780
201602|68|106|34|03|298|68387372
201602|68|106|34|04|332|85822818
201602|68|106|34|05|357|82269950
201602|68|106|34|06|355|64337577
201602|68|106|34|07|306|27887383
201602|68|106|35|01|4607|193581286
201602|68|106|35|02|7567|434321743
201602|68|106|35|03|6416|355277651
201602|68|106|35|04|6487|346386300
201602|68|106|35|05|6501|340877598
201602|68|106|35|06|7192|488995527
201602|68|106|35|07|7409|619285071
201602|68|106|36|01|783|40220253
201602|68|106|36|02|2312|802057686
201602|68|106|36|03|1869|606696657
201602|68|106|36|04|2320|842829889
201602|68|106|36|05|2683|728741447
201602|68|106|36|06|2606|530783262
201602|68|106|36|07|1679|127930475
201602|68|107|01|01|1191|60665543
201602|68|107|01|02|914|61587522
201602|68|107|01|03|823|41240707
201602|68|107|01|04|953|44873596
201602|68|107|01|05|850|52871525
201602|68|107|01|06|916|62701846
201602|68|107|01|07|1351|77243799
201602|68|107|02|01|5|225799
201602|68|107|02|03|7|12628016
201602|68|107|02|07|11|11023653
201602|68|107|03|01|176|7409944
201602|68|107|03|02|296|14530591
201602|68|107|03|03|222|11741728
201602|68|107|03|04|276|12947427
201602|68|107|03|05|213|13496933
201602|68|107|03|06|199|11303182
201602|68|107|03|07|305|14632371
201602|68|107|04|01|13443|519585187
201602|68|107|04|02|12359|873371460
201602|68|107|04|03|10749|630706965
201602|68|107|04|04|12040|784479542
201602|68|107|04|05|10891|733890526
201602|68|107|04|06|13256|892563197
201602|68|107|04|07|17566|1330951585
201602|68|107|05|01|1413|34969200
201602|68|107|05|02|1389|33448903
201602|68|107|05|03|1191|37931334
201602|68|107|05|04|1113|41268686
201602|68|107|05|05|1118|35667235
